line_no,file_name,self_id,cue,sequence,waveform,awb_stream,character_name,role,gender,voice_target,reference_audio,thai_text,pronunciation_note,prosody_note,status,tts_text,voice_project
344,MS13_X25_A0_0010_F_ABR_0030.wav,MS13_X25_A0_0010_F_ABR_0030,349,349,349,350,Avlora,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,แถมพวกมันยังหันดาบเข้าหาราชวงศ์อีกด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
345,MS13_X25_A0_0010_F_ABR_0040.wav,MS13_X25_A0_0010_F_ABR_0040,350,350,350,351,Avlora,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,พวกมันกระหายความยุติธรรม มือของพวกมันต้องแปดเปื้อนด้วยเลือดราชวงศ์ที่ไหลเวียนอยู่ในตัวท่าน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
346,MS13_X25_A0_0010_F_ABR_0050.wav,MS13_X25_A0_0010_F_ABR_0050,351,351,351,352,Avlora,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,เจ้าค่ะ แต่ท่านวางใจได้เลย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
347,MS13_X25_A0_0010_F_ABR_0060.wav,MS13_X25_A0_0010_F_ABR_0060,352,352,352,353,Avlora,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,ตราบใดที่ข้ายังคุ้มกันปราสาทนี้อยู่ พวกมันไม่มีวันบุกเข้ามาถึงข้างในนี้ได้หรอก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
348,MS13_X25_A0_0010_F_ABR_0070.wav,MS13_X25_A0_0010_F_ABR_0070,353,353,353,354,Avlora,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,แม้ศึกใกล้มาเยือน แต่ข้าจะปกป้องท่านเอง สบายใจได้เจ้าค่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
349,MS13_X25_A0_0010_F_CRD_0010.wav,MS13_X25_A0_0010_F_CRD_0010,354,354,354,355,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,แสดงว่าพวกเขากำลังมาที่นี่สินะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
350,MS13_X25_A0_0010_F_CRD_0020.wav,MS13_X25_A0_0010_F_CRD_0020,355,355,355,356,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,ไม่อยากเชื่อเลย ว่าพวกเขาจะกลับเข้ามาในนครหลวงอีก...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
351,MS13_X25_A0_0010_F_CRD_0030.wav,MS13_X25_A0_0010_F_CRD_0030,356,356,356,357,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,เจ้าคิดว่าพวกนั้นจะทำให้ข้ากลายเป็นหุ่นเชิดอีกงั้นเหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
352,MS13_X25_A0_0010_F_CRD_0040.wav,MS13_X25_A0_0010_F_CRD_0040,357,357,357,358,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,อืม...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
353,MS13_X25_A0_0010_F_CRD_0050.wav,MS13_X25_A0_0010_F_CRD_0050,358,358,358,359,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,ที่อัฟโลร่าพูดมาก็ถูก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
354,MS13_X25_A0_0010_F_CRD_0060.wav,MS13_X25_A0_0010_F_CRD_0060,359,359,359,360,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,แต่ข้ายังอยากเชื่อมั่นในตระกูลวูล์ฟฟอร์ตอยู่...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
355,MS13_X25_A0_0010_F_CRD_0070.wav,MS13_X25_A0_0010_F_CRD_0070,360,360,360,361,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,ท่านพี่ โปรดมอบความเข้มแข็งให้ข้าด้วยนะเจ้าคะ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
356,MS13_X25_A0_0020_F_ANA_0010.wav,MS13_X25_A0_0020_F_ANA_0010,361,361,361,362,Anna,main,female,anna,assets/triangle-strategy/approved_voice_references/anna.wav,มีเรือรบเทียบท่าอยู่ลำเดียวเองเหรอ? แบบนี้คริสตัลระเบิดคงเพียงพอต่อการทำลายและตัดขาดเส้นทางหลบหนีของพวกเขาแล้วสินะ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
357,MS13_X25_A0_0020_F_ANA_0020.wav,MS13_X25_A0_0020_F_ANA_0020,362,362,362,363,Anna,main,female,anna,assets/triangle-strategy/approved_voice_references/anna.wav,แสดงว่ากุสตาดอล์ฟไม่อยู่ แต่อัฟโลร่า ธาลาส เอริก้า อยู่ที่นี่สินะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
358,MS13_X25_A0_0020_M_M182_0010.wav,MS13_X25_A0_0020_M_M182_0010,363,363,363,364,ทหารเอสฟรอสต์,generic,male,MALE_ADULT_B,assets/triangle-strategy/approved_voice_references/MALE_ADULT_B.wav,ได้ข่าวว่าไฮแซนต์ส่งกองทัพมายกใหญ่เชียว ขาดอาร์ชดยุกไปจะเป็นอะไรหรือเปล่านะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
359,MS13_X25_A0_0020_M_M182_0020.wav,MS13_X25_A0_0020_M_M182_0020,364,364,364,365,ทหารเอสฟรอสต์,generic,male,MALE_ADULT_B,assets/triangle-strategy/approved_voice_references/MALE_ADULT_B.wav,กับนางข้าไม่ห่วงหรอก แต่ธาลาสกับเอริก้านี่สิ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
360,MS13_X25_A0_0020_M_M183_0010.wav,MS13_X25_A0_0020_M_M183_0010,365,365,365,366,ทหารเอสฟรอสต์,generic,male,MALE_ADULT_C,assets/triangle-strategy/approved_voice_references/MALE_ADULT_C.wav,จะกังวลทำไม มีผู้บัญชาการอัฟโลร่าอยู่ทั้งคน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
361,MS13_X25_A0_0020_M_M183_0020.wav,MS13_X25_A0_0020_M_M183_0020,366,366,366,367,ทหารเอสฟรอสต์,generic,male,MALE_ADULT_C,assets/triangle-strategy/approved_voice_references/MALE_ADULT_C.wav,ชู่ววว เบาเสียงหน่อย!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
362,MS13_X25_A0_0020_M_M183_0030.wav,MS13_X25_A0_0020_M_M183_0030,367,367,367,368,ทหารเอสฟรอสต์,generic,male,MALE_ADULT_C,assets/triangle-strategy/approved_voice_references/MALE_ADULT_C.wav,ปากเสียแบบนี้ ขืนใครได้ยินเข้ามีหวังโดนดีแน่,,,PENDING_MANUAL_GENERATION,,triangle-strategy
363,MS13_X25_A0_0030_M_BND_0010.wav,MS13_X25_A0_0030_M_BND_0010,368,368,368,369,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,เราไปที่ท่าเรือก่อนดีกว่าขอรับ แอนนาบอกว่ามีเรือรบเพียงลำเดียวที่นั่น,,,PENDING_MANUAL_GENERATION,,triangle-strategy
364,MS13_X25_A0_0030_M_BND_0020.wav,MS13_X25_A0_0030_M_BND_0020,369,369,369,370,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,เราสามารถใช้คริสตัลเพื่อระเบิดเรือ และปิดกั้นเส้นทางหนีของพวกเขาได้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
365,MS13_X25_A0_0030_M_M184_0010.wav,MS13_X25_A0_0030_M_M184_0010,370,370,370,371,ผู้ส่งสาร,generic,male,MALE_YOUNG_A,assets/triangle-strategy/approved_voice_references/MALE_YOUNG_A.wav,กองทัพไฮแซนต์เคลื่อนพลแล้ว!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
366,MS13_X25_A0_0030_M_M185_0010.wav,MS13_X25_A0_0030_M_M185_0010,371,371,371,372,ทหารเอสฟรอสต์,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,พวกมันกำลังเดินทัพมายังนครหลวง! เข้าประจำการเดี๋ยวนี้!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
367,MS13_X25_A0_0030_M_SEL_0010.wav,MS13_X25_A0_0030_M_SEL_0010,372,372,372,373,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,รัฐมนตรีเอกซ์เฮมดึงความสนใจได้ดีทีเดียว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
368,MS13_X25_A0_0040_M_BND_0010.wav,MS13_X25_A0_0040_M_BND_0010,373,373,373,374,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,รัฐมนตรีเอกซ์เฮมจะถอนกำลังทันทีที่เรือระเบิด,,,PENDING_MANUAL_GENERATION,,triangle-strategy
369,MS13_X25_A0_0040_M_BND_0020.wav,MS13_X25_A0_0040_M_BND_0020,374,374,374,375,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,สมมุติว่าอัฟโลร่าออกไปรบ เดี๋ยวนางก็กลับปราสาทเอง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
370,MS13_X25_A0_0040_M_BND_0030.wav,MS13_X25_A0_0040_M_BND_0030,375,375,375,376,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,มีความเป็นไปได้ว่าศัตรูจะใช้ราชินีเป็นโล่กำบัง แล้วนางจะตกอยู่ในอันตราย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
371,MS13_X25_A0_0040_M_BND_0040.wav,MS13_X25_A0_0040_M_BND_0040,376,376,376,377,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,...ขอรับนายท่าน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
372,MS13_X25_A0_0040_M_ELA_0010.wav,MS13_X25_A0_0040_M_ELA_0010,377,377,377,378,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,ตอนนี้ทหารเอสฟรอสต์ เหมือนว่าแผนของเราจะดำเนินไปอย่างราบรื่น,,,PENDING_MANUAL_GENERATION,,triangle-strategy
373,MS13_X25_A0_0040_M_RLN_0010.wav,MS13_X25_A0_0040_M_RLN_0010,378,378,378,379,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,งั้นไปกำจัดนางกันเถอะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
374,MS13_X25_A0_0040_M_SEL_0010.wav,MS13_X25_A0_0040_M_SEL_0010,380,380,380,381,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ราชินีคอร์เดเลียต้องอยู่กับอัฟโลร่าแน่นอน เราต้องช่วยนาง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
375,MS13_X25_A0_0040_M_SEL_0020.wav,MS13_X25_A0_0040_M_SEL_0020,381,381,381,382,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,นั่นคือความเสี่ยงที่เราต้องรับมือ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
376,MS13_X25_A1_0010_M_RLN_0010.wav,MS13_X25_A1_0010_M_RLN_0010,382,382,382,383,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ว่ามาสิ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
377,MS13_X25_A1_0010_M_RLN_0020.wav,MS13_X25_A1_0010_M_RLN_0020,383,383,383,384,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้า...ไม่อยากทำให้นครหลวงเสียหายโดยใช่เหตุ และอยากจะล้างแค้นด้วยน้ำมือของข้าเองด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
378,MS13_X25_A1_0010_M_RLN_0040.wav,MS13_X25_A1_0010_M_RLN_0040,385,385,385,386,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้า...ข้าแค่อยากช่วยคอร์เดเลียเท่านั้นเอง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
379,MS13_X25_A1_0010_M_RLN_0050.wav,MS13_X25_A1_0010_M_RLN_0050,386,386,386,387,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ขืนเราจู่โจมด้วยกองทัพเต็มกำลัง...คอร์เดเลียอาจพลอยบาดเจ็บไปด้วย แต่ถ้าเราลอบเข้าปราสาท เราอาจพานางหนีออกมาได้...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
380,MS13_X25_A1_0010_M_RLN_0060.wav,MS13_X25_A1_0010_M_RLN_0060,387,387,387,388,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้ารู้ว่านี่คือสงครามทวงคืนอาณาจักร... แต่ข้าไม่สามารถละทิ้งความเห็นแก่ตัวของข้าได้เลย...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
381,MS13_X25_A1_0010_M_RLN_0070.wav,MS13_X25_A1_0010_M_RLN_0070,388,388,388,389,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ช่างน่ารังเกียจเหลือเกินนะ ว่าไหม?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
382,MS13_X25_A1_0010_M_RLN_0080.wav,MS13_X25_A1_0010_M_RLN_0080,389,389,389,390,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,สหายข้า... ขอบคุณมากๆเลยนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
383,MS13_X25_A1_0010_M_SEL_0010.wav,MS13_X25_A1_0010_M_SEL_0010,390,390,390,391,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,องค์ชายโรแลนด์ขอรับ ข้ามีบางสิ่งที่อยากถามก่อนเริ่มภารกิจของเรา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
384,MS13_X25_A1_0010_M_SEL_0020.wav,MS13_X25_A1_0010_M_SEL_0020,391,391,391,392,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ทำไมท่านจึงอยากแทรกซึมเข้าปราสาทไวท์โฮล์มงั้นเหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
385,MS13_X25_A1_0010_M_SEL_0030.wav,MS13_X25_A1_0010_M_SEL_0030,392,392,392,393,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,งั้นเหรอขอรับ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
386,MS13_X25_A1_0010_M_SEL_0040.wav,MS13_X25_A1_0010_M_SEL_0040,393,393,393,394,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,โรแลนด์... มีเรื่องอะไรก็เล่าให้ฟังได้นะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
387,MS13_X25_A1_0010_M_SEL_0050.wav,MS13_X25_A1_0010_M_SEL_0050,394,394,394,395,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าเข้าใจภาระของการเป็นผู้นำนะ หากเราข่มใจตัวเองได้ สุดท้ายทุกอย่างก็คงจะง่ายมากขึ้น...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
388,MS13_X25_A1_0010_M_SEL_0060.wav,MS13_X25_A1_0010_M_SEL_0060,395,395,395,396,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,แต่ในฐานะผู้รับใช้... ไม่สิ ในฐานะสหายของท่านแล้ว ข้าไม่มีวันร่วมทางกับคนที่ไร้ความรู้สึกอย่างแน่นอน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
389,MS13_X25_A1_0010_M_SEL_0070.wav,MS13_X25_A1_0010_M_SEL_0070,396,396,396,397,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เราจะช่วยราชินีคอร์เดเลียด้วยกันขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
390,MS13_X25_A1_1010_F_MIR_0010.wav,MS13_X25_A1_1010_F_MIR_0010,397,397,397,398,ไมโล,npc,female,milo,,เป็นแผนที่คดเคี้ยวยิ่งนัก ของชอบข้าเลย,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
391,MS13_X25_A1_1010_M_BND_0010.wav,MS13_X25_A1_1010_M_BND_0010,398,398,398,399,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ฝากพวกท่านทั้งสอง ช่วยดึงความสนใจเอสฟรอสต์ด้วยกองทัพของพวกท่านด้วยนะขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
392,MS13_X25_A1_1010_M_EGS_0010.wav,MS13_X25_A1_1010_M_EGS_0010,399,399,399,400,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,รัฐมนตรีเซเรโนอา พวกเราเกณฑ์ทัพมาให้ท่านอย่างสุดความสามารถแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
393,MS13_X25_A1_1010_M_EGS_0020.wav,MS13_X25_A1_1010_M_EGS_0020,400,400,400,401,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ก็สมควรอยู่หรอก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
394,MS13_X25_A1_1010_M_EGS_0030.wav,MS13_X25_A1_1010_M_EGS_0030,401,401,401,402,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ไม่ได้เห็นกองทัพไฮแซนต์ยิ่งใหญ่ขนาดนี้มาสามสิบปีแล้วนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
395,MS13_X25_A1_1010_M_EGS_0040.wav,MS13_X25_A1_1010_M_EGS_0040,402,402,402,403,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,แล้วท่านจะทำเช่นนั้นได้ยังไงกันล่ะ ท่านมีเส้นทางลับที่พวกเราไม่รู้งั้นเหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
396,MS13_X25_A1_1010_M_EGS_0050.wav,MS13_X25_A1_1010_M_EGS_0050,403,403,403,404,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,เป็นกลยุทธ์ที่มีประสิทธิภาพอยู่นะขอรับ แต่ได้ข่าวว่ากุสตาดอล์ฟเดินทางกลับอาณาจักรของเขาไปแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
397,MS13_X25_A1_1010_M_EGS_0060.wav,MS13_X25_A1_1010_M_EGS_0060,404,404,404,405,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,หากพวกเขาทั้งสามถูกกำจัด การชิงปราสาทจะง่ายขึ้นเป็นอย่างยิ่ง... ถ้างั้นก็ตามนี้แล้วกันขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
398,MS13_X25_A1_1010_M_EGS_0070.wav,MS13_X25_A1_1010_M_EGS_0070,405,405,405,406,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ได้เลย ขอให้พวกเราทุกคนโชคดี,,,PENDING_MANUAL_GENERATION,,triangle-strategy
399,MS13_X25_A1_1010_M_KNS_0010.wav,MS13_X25_A1_1010_M_KNS_0010,406,406,406,407,แคมเซลล์,npc,male,kamsell,,ท่านหมดห่วงได้เลย กองทัพมหึมาของเราบุกทะลวงได้สบายเลยล่ะ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
400,MS13_X25_A1_1010_M_KNS_0020.wav,MS13_X25_A1_1010_M_KNS_0020,407,407,407,408,แคมเซลล์,npc,male,kamsell,,...แต่เหมือนว่าท่านจะมีแผนอื่นในหัวสินะ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
401,MS13_X25_A1_1010_M_RLN_0010.wav,MS13_X25_A1_1010_M_RLN_0010,408,408,408,409,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,การแทรกซึมเข้าปราสาทไวท์โฮล์มและกำจัดหัวหน้าของพวกมัน จึงเป็นทางเลือกที่ดีกว่า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
402,MS13_X25_A1_1010_M_RLN_0020.wav,MS13_X25_A1_1010_M_RLN_0020,409,409,409,410,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ใช่แล้ว แบบเดียวกับที่เราเข้าปราสาทตอนที่นครหลวงล่มสลายยังไงล่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
403,MS13_X25_A1_1010_M_RLN_0030.wav,MS13_X25_A1_1010_M_RLN_0030,410,410,410,411,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ถ้างั้นเราจะกำจัด นายกรัฐมนตรีธาลาสและเอริก้า รวมถึงอัฟโลร่าแทน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
404,MS13_X25_A1_1010_M_RLN_0040.wav,MS13_X25_A1_1010_M_RLN_0040,411,411,411,412,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ส่วนไมโลจะระเบิดเรือด้วยคริสตัล เพื่อปิดกั้นเส้นทางหนีของพวกมัน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
405,MS13_X25_A1_1010_M_SEL_0010.wav,MS13_X25_A1_1010_M_SEL_0010,412,412,412,413,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ขอบคุณสำหรับกำลังเสริมขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
406,MS13_X25_A1_1010_M_SEL_0020.wav,MS13_X25_A1_1010_M_SEL_0020,413,413,413,414,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ถูกต้องขอรับ ประชาชนและตัวเมืองจะเสียหายหากเราใช้ความรุนแรงบุกทะลวงเข้าไป,,,PENDING_MANUAL_GENERATION,,triangle-strategy
407,MS13_X25_A1_1010_M_SEL_0030.wav,MS13_X25_A1_1010_M_SEL_0030,414,414,414,415,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ในขณะนั้น เราจะทำการแทรกซึมเข้าปราสาท,,,PENDING_MANUAL_GENERATION,,triangle-strategy
408,MS13_X25_BATTLE_01_AFTER_F_FRE_0010.wav,MS13_X25_BATTLE_01_AFTER_F_FRE_0010,415,415,415,416,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,เอริก้า... ธาลาส...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
409,MS13_X25_BATTLE_01_AFTER_F_FRE_0020.wav,MS13_X25_BATTLE_01_AFTER_F_FRE_0020,416,416,416,417,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,เราเองก็ทำแบบนี้กับคนอื่นที่ขวางทางเราไม่ใช่เหรอเจ้าคะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
410,MS13_X25_BATTLE_01_AFTER_F_FRE_0030.wav,MS13_X25_BATTLE_01_AFTER_F_FRE_0030,417,417,417,418,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ไม่มีทางอื่นแล้วจริงๆเหรอเนี่ย...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
411,MS13_X25_BATTLE_01_AFTER_F_FRE_0040.wav,MS13_X25_BATTLE_01_AFTER_F_FRE_0040,418,418,418,419,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,...เอริก้า ข้ารู้ว่าเจ้าไม่ชอบให้ข้าทำตัวอ่อนโยน เรื่องนั้นข้าขอโทษจริงๆ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
412,MS13_X25_BATTLE_01_AFTER_F_FRE_0050.wav,MS13_X25_BATTLE_01_AFTER_F_FRE_0050,419,419,419,420,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ลาก่อนนะ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
413,MS13_X25_BATTLE_01_AFTER_F_MIR_0010.wav,MS13_X25_BATTLE_01_AFTER_F_MIR_0010,420,420,420,421,ไมโล,npc,female,milo,,จบเรื่องสักที ข้าจะได้ติดตั้งระเบิด,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
414,MS13_X25_BATTLE_01_AFTER_F_MIR_0020.wav,MS13_X25_BATTLE_01_AFTER_F_MIR_0020,421,421,421,422,ไมโล,npc,female,milo,,สุดท้ายเราชนะอยู่ดี มันไม่สำคัญหรอก,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
415,MS13_X25_BATTLE_01_AFTER_F_MIR_0030.wav,MS13_X25_BATTLE_01_AFTER_F_MIR_0030,422,422,422,423,ไมโล,npc,female,milo,,ตอนนี้ทุกอย่างพร้อมแล้ว รอคำสั่งอย่างเดียวเจ้าค่ะ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
416,MS13_X25_BATTLE_01_AFTER_M_BND_0010.wav,MS13_X25_BATTLE_01_AFTER_M_BND_0010,423,423,423,424,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ถ้าเราไม่ปกป้องตัวเองก็คงถูกพวกเขาฆ่าไปแล้วขอรับ มันจำเป็นจริงๆ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
417,MS13_X25_BATTLE_01_AFTER_M_BND_0020.wav,MS13_X25_BATTLE_01_AFTER_M_BND_0020,424,424,424,425,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,จุดระเบิดคริสตัลเลย เราจะไล่ตามอัฟโลร่าระหว่างที่ศัตรูวุ่นวายอยู่กับระเบิด,,,PENDING_MANUAL_GENERATION,,triangle-strategy
418,MS13_X25_BATTLE_01_AFTER_M_RLN_0010.wav,MS13_X25_BATTLE_01_AFTER_M_RLN_0010,425,425,425,426,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ถูกของเบเนดิกต์นะ พวกเขาสมควรโดนแล้วล่ะที่ทำกับคนอื่นเหมือนเป็นก้างขวางคอ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
419,MS13_X25_BATTLE_01_AFTER_M_SEL_0010.wav,MS13_X25_BATTLE_01_AFTER_M_SEL_0010,427,427,427,428,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,...ถูกของเจ้า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
420,MS13_X25_BATTLE_01_AFTER_M_SEL_0020.wav,MS13_X25_BATTLE_01_AFTER_M_SEL_0020,428,428,428,429,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เอาเลย ไมโล,,,PENDING_MANUAL_GENERATION,,triangle-strategy
421,MS13_X25_BATTLE_01_BEFORE_F_FRE_0010.wav,MS13_X25_BATTLE_01_BEFORE_F_FRE_0010,429,429,429,430,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ธาลาส!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
422,MS13_X25_BATTLE_01_BEFORE_M_BND_0010.wav,MS13_X25_BATTLE_01_BEFORE_M_BND_0010,430,430,430,431,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ใช่แล้วล่ะ หาทางเข้าไปติดตั้งระเบิดกันขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
